000000,0,6920
400041,0,1,00,290898048,187139406,20051125,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400042,0,1,00,177505509,120681209,20051128,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400043,0,1,00,49143200,29203200,20051128,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400044,0,1,00,338464128,175888554,20051129,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400045,0,1,00,852724802,765127531,20051128,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400046,0,1,00,822600000,500951890,20051128,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400048,0,1,00,389844000,387344000,20060804,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400049,0,1,00,898421721,298154914,20060602,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400050,0,1,00,352069773,210943530,20061108,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400051,0,1,00,261196200,245549463,20070202,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400052,0,1,00,287539200,215816855,20070209,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400053,0,1,00,359447446,164095480,20070613,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400054,0,1,00,231656194,140196369,20070723,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400055,0,1,00,794190000,491622052,20070803,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400056,0,1,00,103717016,43264000,20080123,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400057,0,1,00,648009397,334872692,20080428,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400059,0,1,00,1884718001,1864968565,20130422,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400060,0,1,00,171648789,38495489,20130604,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400064,0,1,00,5193771892,5193771892,20150915,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400065,0,1,00,1433738628,1433638415,20180402,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400066,0,1,00,429720035,429720035,20190726,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400067,0,1,00,171557218,100839840,20171106,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400068,0,1,00,390186291,390186291,20180912,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400069,0,1,00,783599721,783599721,20180912,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400070,0,1,00,1154832011,1154827211,20181031,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400071,0,1,00,8390601199,7317427912,20191206,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400072,0,1,00,635258156,635258156,20191101,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400073,0,1,00,257425337,257425337,20191122,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400075,0,1,00,543491923,542006923,20211119,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400076,0,1,00,2277827422,2277827422,20200610,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400077,0,1,00,973690378,972336674,20200424,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400078,0,1,00,1464328399,944328399,20200619,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400079,0,1,00,1434441780,801292624,20200713,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400080,0,1,00,1424253600,1424253600,20200522,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400081,0,1,00,2437886049,2342820522,20211008,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400082,0,1,00,6030600000,6026000587,20201022,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400083,0,1,00,599561402,597933143,20201127,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400084,0,1,00,3989440192,3126438350,20210203,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400086,0,1,00,2492492696,2221448264,20210604,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400087,0,1,00,343980000,231898680,20211015,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400088,0,1,00,3576488773,2504041879,20210421,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400089,0,1,00,3511725542,1077585117,20210430,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400090,0,1,00,1010024415,699520000,20210806,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400092,0,1,00,766480153,661660202,20211015,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400093,0,1,00,361434920,286897536,20210317,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400094,0,1,00,1736299642,501388650,20211203,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400095,0,1,00,3135159630,3131252197,20211022,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400096,0,1,00,3929595494,3775084797,20211029,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400097,0,1,00,1488715304,1488715304,20210830,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400098,0,1,00,521791700,224607873,20210906,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400099,0,1,00,1482870004,1095510012,20211208,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400100,0,1,00,1034735218,935558568,20211103,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400101,0,1,00,617585803,538455803,20211119,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400102,0,1,00,3540900282,3243343157,20211224,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400106,0,1,00,2923742782,1894998735,20220722,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400107,0,1,00,1056070400,1055780706,20220325,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400109,0,1,00,575732081,418135491,20220330,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400110,0,1,00,1551466951,615217817,20220907,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400112,0,1,00,1491100380,1207681109,20220930,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400113,0,1,00,326760374,326760000,20220708,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400114,0,1,00,615420000,615100978,20220713,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400116,0,1,00,332881842,332603027,20220722,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400117,0,1,00,300150000,221947500,20220722,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400119,0,1,00,1093064378,1093064378,20220812,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400120,0,1,00,366467152,366467152,20220816,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400121,0,1,00,1366654379,1179031428,20220805,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400122,0,1,00,832703498,832703498,20220817,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400123,0,1,00,508837238,508837238,20220819,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400124,0,1,00,579194925,579194925,20220812,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400125,0,1,00,437412524,437407874,20220819,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400126,0,1,00,766199362,439674112,20220819,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400127,0,1,00,616508293,599405530,20220822,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400128,0,1,00,439011169,439011169,20220824,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400129,0,1,00,160000000,160000000,20220812,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400130,0,1,00,1828076415,542646410,20220824,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400131,0,1,00,1094867797,609470022,20220824,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400132,0,1,00,1122447500,501462749,20220824,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400133,0,1,00,547920000,506379352,20220824,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400134,0,1,00,1205476595,461476883,20220826,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400135,0,1,00,521794388,521794388,20220829,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400137,0,1,00,469970000,469970000,20220826,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400138,0,1,00,184819607,184819607,20220826,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400139,0,1,00,1427193000,1427193000,20220826,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400140,0,1,00,276100000,195712020,20220831,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400141,0,1,00,1171827123,1163707263,20220829,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400142,0,1,00,316106775,258204187,20220826,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400143,0,1,00,1005743085,1000553101,20220829,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400144,0,1,00,567374389,477215219,20220826,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400145,0,1,00,1195772516,1193819622,20220831,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400146,0,1,00,549504000,345369502,20220824,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400147,0,1,00,789604108,789604108,20220826,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400148,0,1,00,320040000,317002500,20220905,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400149,0,1,00,148107148,148107148,20220826,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400150,0,1,00,1439662945,1345118811,20220902,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400151,0,1,00,321822022,321822022,20220829,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400152,0,1,00,336441600,336441600,20220930,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400153,0,1,00,973500000,973488750,20220907,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
400155,0,1,00,1017728346,938303267,20220909,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
420008,0,1,02,110000000,110000000,20011210,0,0,NBCN     ,0.000000,,0,999999999,0,0.1200,0.0000
420011,0,1,02,21840000,21840000,20021025,0,0,NBCN     ,0.000000,,0,999999999,0,0.1200,0.0000
420016,0,1,02,89084162,89084162,20040116,0,0,NBCN     ,0.000000,,0,999999999,0,0.1200,0.0000
420032,0,1,02,32760000,32760000,20041126,0,0,NBCN     ,0.000000,,0,999999999,0,0.1200,0.0000
420047,0,1,02,79200000,79200000,20051128,0,0,NBCN     ,0.000000,,0,999999999,0,0.1200,0.0000
420058,0,1,02,15730000,15730000,20100205,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
420063,0,1,02,125000000,125000000,20150915,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
420073,0,1,02,124800000,124800000,20191122,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
420079,0,1,02,263803231,263803231,20200713,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
420085,0,1,02,461520000,461515575,20210623,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
420120,0,1,02,344664953,344664953,20220816,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
420140,0,1,02,88000000,88000000,20220831,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
420153,0,1,02,330000000,330000000,20220907,0,0,NBCN     ,0.000000,,0,999999999,0,1.0000,0.0000
430003,0,1,00,60424822,50782984,20060331,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430004,0,1,00,100067400,94289906,20060607,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430005,0,1,00,161784136,161252337,20060728,0,0,NTCN1F  F,0.000000,´´ÐÂ²ã,0,1000000,100,1.0000,0.0000
430009,0,1,00,111575970,48008130,20061128,0,0,NTCN1F  F,0.000000,´´ÐÂ²ã,0,1000000,100,1.0000,0.0000
430010,0,1,00,120000000,120000000,20061208,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430014,0,1,00,94605064,46561889,20070615,0,0,NTCN1F  F,0.000000,´´ÐÂ²ã,0,1000000,100,1.0000,0.0000
430015,0,1,00,49475286,48258272,20070618,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430017,0,1,00,91977200,49292874,20070816,0,0,NTCN1F  F,0.000000,´´ÐÂ²ã,0,1000000,100,1.0000,0.0000
430019,0,1,00,27500000,18443206,20070928,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430020,0,1,00,51639988,29872046,20070928,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430021,0,1,00,190382000,153068026,20070928,0,8,NTMN1F  F,0.000000,´´ÐÂ²ã,0,1000000,100,1.0000,0.0000
430022,0,1,00,49200000,14006500,20071018,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430025,0,1,00,56508000,56508000,20080116,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430027,0,1,00,104141930,57338720,20080218,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430028,0,1,00,59000000,58627404,20080430,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430031,0,1,00,20000000,10454540,20080901,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430033,0,1,00,40179200,40115200,20081028,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430034,0,1,00,400000000,120659831,20081028,0,0,NTCN1F  F,0.000000,´´ÐÂ²ã,0,1000000,100,1.0000,0.0000
430037,0,1,00,200000000,168923048,20081205,0,10,NTMN1F  F,0.000000,´´ÐÂ²ã,0,1000000,100,1.0000,0.0000
430038,0,1,00,60048200,43830487,20081216,0,2,NTMN1F  F,0.000000,´´ÐÂ²ã,0,1000000,100,1.0000,0.0000
430041,0,1,00,57000000,38461162,20081225,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430042,0,1,00,40330000,28751950,20090115,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430044,0,1,00,28000000,26320000,20090112,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430046,0,1,00,127934020,107725518,20090218,0,13,NTMN1F  F,0.000000,´´ÐÂ²ã,0,1000000,100,1.0000,0.0000
430047,0,1,00,257718203,149259448,20090218,0,0,NTBN2F  F,0.000000,±±½»Ëù,0,1000000,100,1.0000,0.0000
430051,0,1,00,299878540,246223179,20090218,0,4,NTMN1F  F,0.000000,´´ÐÂ²ã,0,1000000,100,1.0000,0.0000
430052,0,1,00,17764307,13368557,20090319,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430053,0,1,00,24630644,16638292,20090331,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430054,0,1,00,79240169,62453881,20090416,0,2,NTMN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430055,0,1,00,60684150,33916850,20090428,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430056,0,1,00,109150000,108077311,20090701,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430057,0,1,00,103830000,62467975,20090714,0,0,NTCN1F  F,0.000000,´´ÐÂ²ã,0,1000000,100,1.0000,0.0000
430058,0,1,00,37500000,9667499,20090805,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430061,0,1,00,16500000,6082831,20091109,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430062,0,1,00,106735200,63267840,20100112,0,9,NTMN1F  F,0.000000,´´ÐÂ²ã,0,1000000,100,1.0000,0.0000
430064,0,1,00,50000000,30270941,20100317,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430066,0,1,00,24640000,14223550,20100422,0,0,NTCN1F  F,0.000000,´´ÐÂ²ã,0,1000000,100,1.0000,0.0000
430068,0,1,00,50000000,19502500,20100608,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430072,0,1,00,28721981,9111842,20100831,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430073,0,1,00,70725000,68825438,20100910,0,0,NTCN1F  F,0.000000,´´ÐÂ²ã,0,1000000,100,1.0000,0.0000
430075,0,1,00,202769702,165479207,20101118,0,18,NTMN1F  F,0.000000,´´ÐÂ²ã,0,1000000,100,1.0000,0.0000
430076,0,1,00,52200000,20656462,20101208,0,0,NTCN1F  F,0.000000,´´ÐÂ²ã,0,1000000,100,1.0000,0.0000
430077,0,1,00,23452100,16415225,20101229,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430078,0,1,00,22048236,10039007,20110118,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430079,0,1,00,24230000,24046250,20110121,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430081,0,1,00,78431373,78431373,20110303,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430084,0,1,00,112200000,82834422,20110328,0,0,NTCN1F  F,0.000000,´´ÐÂ²ã,0,1000000,100,1.0000,0.0000
430085,0,1,00,57100000,52016986,20110401,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430086,0,1,00,20000000,8768750,20110408,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430089,0,1,00,48000000,27281752,20110531,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430090,0,1,00,199333546,140414663,20110617,0,0,NTBN2F  F,0.000000,±±½»Ëù,0,1000000,100,1.0000,0.0000
430091,0,1,00,57042287,37354085,20110623,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430093,0,1,00,33000000,17683207,20110708,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430094,0,1,00,57907381,57884704,20110728,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430096,0,1,00,6500000,3586766,20110830,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430097,0,1,00,95743320,56133455,20111019,0,0,NTCN1F  F,0.000000,´´ÐÂ²ã,0,1000000,100,1.0000,0.0000
430099,0,1,00,20000000,14289875,20111108,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430102,0,1,00,31300000,22300000,20111227,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430103,0,1,00,50000000,38435072,20120118,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430104,0,1,00,31760000,31478750,20120118,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430105,0,1,00,90950000,65944542,20120203,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430106,0,1,00,21627000,5649750,20120210,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430107,0,1,00,77349000,62080500,20120309,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430108,0,1,00,64790000,60021371,20120312,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430109,0,1,00,74610000,50945015,20120316,0,0,NTCN1F  F,0.000000,´´ÐÂ²ã,0,1000000,100,1.0000,0.0000
430111,0,1,00,43362090,23111438,20120410,0,0,NTCN1F  F,0.000000,´´ÐÂ²ã,0,1000000,100,1.0000,0.0000
430112,0,1,00,11220000,6560250,20120328,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430114,0,1,00,17500000,5250000,20120410,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430116,0,1,00,20000000,6040625,20120418,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430119,0,1,00,30853600,29526100,20120418,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430120,0,1,00,119999998,65386748,20120427,0,0,NTCN1F  F,0.000000,´´ÐÂ²ã,0,1000000,100,1.0000,0.0000
430122,0,1,00,12000000,12000000,20120518,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430124,0,1,00,83080000,55405684,20120608,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430130,0,1,00,134772780,98412716,20120712,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430131,0,1,00,20000000,5000000,20120718,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430138,0,1,00,32000000,12686750,20120907,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430139,0,1,00,266800000,130582216,20120907,0,0,NTBN2F  F,0.000000,±±½»Ëù,0,1000000,100,1.0000,0.0000
430140,0,1,00,163802421,117083172,20120907,0,13,NTMN1F  F,0.000000,´´ÐÂ²ã,0,1000000,100,1.0000,0.0000
430143,0,1,00,100000000,77160645,20120907,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430144,0,1,00,77555556,48228710,20120907,0,0,NTCN1F  F,0.000000,´´ÐÂ²ã,0,1000000,100,1.0000,0.0000
430145,0,1,00,32000000,13850000,20120917,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430148,0,1,00,87137000,66392600,20120928,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430149,0,1,00,50807129,35073563,20121012,0,2,NTMN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430152,0,1,00,92108040,65619126,20121018,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430153,0,1,00,5500000,2107673,20121018,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430156,0,1,00,58601600,26691275,20121026,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430157,0,1,00,23625000,10119375,20121029,0,2,NTMN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
430158,0,1,00,12540000,3135000,20121108,0,0,NTCN F  F,0.000000,»ù´¡²ã,0,1000000,100,1.0000,0.0000
